57fb0fdfbceba61fe8002b91,Bagha,Rajshahi,TRUE
57fb330abceba616380062e8,Banaripara,Barisal,TRUE
57acebd752a1b355b84f44f6,Gouripur,Mymensingh,TRUE
57f1ea74bceba61844001022,Srimangol,Moulabhibazar,TRUE
57fa3786bceba61194004518,Narayangonj Sadar,Narayangonj,TRUE
57fb1a21bceba61c180010fb,Patnitala,Naogaon,TRUE
57fb49d7bceba616380062fd,Char Fashion,Bhola,TRUE
57fa33bdbceba61194004508,Dohar,Dhaka,TRUE
57fa37c4bceba6119400451a,Bandar,Narayangonj,TRUE
57acec7d52a1b355b84f4500,Atpara,Netrokona,TRUE
57fb1b0ebceba60a90005a46,Kazipur,Sirajgonj,TRUE
57fb4b0ebceba61638006304,Kolapara,Patuakhali,TRUE
57fa3897bceba6119400451d,Sonar Gaon,Narayangonj,TRUE
57fa36fcbceba61194004515,Harirampur,Manikgonj,TRUE
57fb1c1cbceba60a90005a4e,Bangabandu Setu West,Sirajgonj,TRUE
57fb2357bceba60a90005a65,Kumarkhali,Kustia,TRUE
57fa41c8bceba61ec00018a7,Kalukhali,Rajbari,TRUE
57fa3978bceba61194004523,Sreenagor,Munshigonj,TRUE
57ea3b17bceba617600039c1,Tangail Model,Tangail,TRUE
57fb27bbbceba60a90005a79,Bagharpara,Jessore,TRUE
57acecdb52a1b355b84f4507,Sherpur,Sherpur,TRUE
57fa42a4bceba61ec00018ac,Damudda,Shariatpur,TRUE
57ea3ba5bceba617600039c7,Kalihati,Tangail,TRUE
57fa3d27bceba6119400452f,Pakundia,Kishoregonj,TRUE
57fb2e99bceba616380062de,Fokirhat,Bagerhat,TRUE
57ea3b59bceba617600039c3,Nagarpur,Tangail,TRUE
57fb2f00bceba616380062e3,Soronkhola,Bagerhat,TRUE
57f1e8e8bceba6184400100d,Madabpur,Habigonj,TRUE
57fa4370bceba61ec00018b2,Alfadanga,Faridpur,TRUE
57fa3dafbceba61194004533,Bhairab,Kishoregonj,TRUE
57ea3c3dbceba617600039cd,Bangabandhu Setu (East),Tangail,TRUE
57fb5351bceba60304005dc7,Kaharul,Dinajpur,TRUE
57fa4ae6bceba61ec00018d8,Lama,Bandarban,TRUE
57f1e904bceba6184400100f,Bahubal,Habigonj,TRUE
57f1e9a7bceba61844001017,Jagoannathpur,Sunamgonj,TRUE
57fa3f9fbceba6119400453b,Kotalipara,Gopalgonj,TRUE
57fb55f2bceba60304005dd4,Nilphamari,Nilphamari,TRUE
57fa34adbceba6119400450d,Kaliaquir,Gazipur,TRUE
57f1e98abceba61844001015,Sunamgonj Model,Sunamgonj,TRUE
57fa4e33bceba61ec00018e4,Kotwali,Cumilla,TRUE
57fa438fbceba61ec00018b3,Char Vodrason,Faridpur,TRUE
57fa4595bceba61ec00018c2,Boalkhali,Chittagong,TRUE
57f1e9ebbceba6184400101c,Sulla,Sunamgonj,TRUE
57fa5053bceba61ec00018f3,Meghna,Cumilla,TRUE
57fa40a0bceba61ec00018a1,Shibchar,Madaripur,TRUE
57fa5808bceba61ec000190f,Laxmipur,Laxmipur,TRUE
57fa4ab9bceba61ec00018d6,Ruma,Bandarban,TRUE
57fa59e5bceba61ec000191c,Pekua,Coxsbazar,TRUE
57fa42c5bceba61ec00018ae,Sakhipur,Shariatpur,TRUE
